sentence_id,sentence,source,subject,relation,object
459,"In this way, astronomers have identified numerous stellar black hole candidates in binary systems and established that the radio source known as Sagittarius A*, at the core of the Milky Way galaxy, contains a supermassive black hole of about 4.3 million solar masses.",Black hole,Sagittarius A*,is located at the core of,the Milky Way galaxy
460,"History
The idea of a body so massive that even light could not escape was first proposed in the late 18th century by English astronomer and clergyman John Michell and independently by French scientist Pierre-Simon Laplace.",Black hole,John Michell,was proposed by,late 18th century
460,"History
The idea of a body so massive that even light could not escape was first proposed in the late 18th century by English astronomer and clergyman John Michell and independently by French scientist Pierre-Simon Laplace.",Black hole,John Michell,was,English astronomer and clergyman
460,"History
The idea of a body so massive that even light could not escape was first proposed in the late 18th century by English astronomer and clergyman John Michell and independently by French scientist Pierre-Simon Laplace.",Black hole,John Michell,was,astronomer
460,"History
The idea of a body so massive that even light could not escape was first proposed in the late 18th century by English astronomer and clergyman John Michell and independently by French scientist Pierre-Simon Laplace.",Black hole,John Michell,was,clergyman
460,"History
The idea of a body so massive that even light could not escape was first proposed in the late 18th century by English astronomer and clergyman John Michell and independently by French scientist Pierre-Simon Laplace.",Black hole,Pierre-Simon Laplace,was proposed by,late 18th century
460,"History
The idea of a body so massive that even light could not escape was first proposed in the late 18th century by English astronomer and clergyman John Michell and independently by French scientist Pierre-Simon Laplace.",Black hole,Pierre-Simon Laplace,was,French scientist
461,Both scholars proposed very large stars in contrast to the modern concept of an extremely dense object.,Black hole,,,
462,"Michell's idea, in a short part of a letter published in 1784, calculated that a star with the same density but 500 times the radius of the sun would not let any emitted light escape; the surface escape velocity would exceed the speed of light.",Black hole,Michell's idea,was published in,a letter published in 1784
462,"Michell's idea, in a short part of a letter published in 1784, calculated that a star with the same density but 500 times the radius of the sun would not let any emitted light escape; the surface escape velocity would exceed the speed of light.",Black hole,Michell's idea,calculated that,a star with the same density but 500 times the radius of the sun would not let any emitted light escape
463,Michell correctly hypothesized that such non-radiating bodies might be detectable through their gravitational effects on nearby visible bodies.,Black hole,,,
464,"In 1796, while speculating on the origin of the Solar System in his book Exposition du Système du Monde, Laplace made a qualitative suggestion that a star could be invisible if it were sufficiently large.",Black hole,Laplace,made a qualitative suggestion that,a star could be invisible if it were sufficiently large
464,"In 1796, while speculating on the origin of the Solar System in his book Exposition du Système du Monde, Laplace made a qualitative suggestion that a star could be invisible if it were sufficiently large.",Black hole,Laplace,speculating on the origin of the Solar System in his book,Exposition du Système du Monde
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,Franz Xaver von Zach,asked,Laplace
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,Laplace,provided,a mathematical analysis
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,Laplace,published,a mathematical analysis in Allgemeine Geographische Ephemeriden
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,Laplace,provided,a mathematical analysis
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,a mathematical analysis,was provided by,Laplace
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,a mathematical analysis,was published in,Allgemeine Geographische Ephemeriden
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,Laplace,provided and published,a mathematical analysis in Allgemeine Geographische Ephemeriden
465,"Franz Xaver von Zach asked Laplace for a mathematical analysis, which Laplace provided and published in von Zach's journal Allgemeine Geographische Ephemeriden.",Black hole,a mathematical analysis in Allgemeine Geographische Ephemeriden,was provided and published by,Laplace
466,"General relativity
In 1905, Albert Einstein showed that the laws of electromagnetism are identical for observers travelling at different velocities relative to each other.",Black hole,Albert Einstein,showed,laws of electromagnetism
467,The laws of mechanics had already been shown to be invariant in this way.,Black hole,,,
468,"However, the theory of gravitation was yet to be included.",Black hole,,,
469,"In 1907, Einstein published a paper proposing his equivalence principle, the hypothesis that inertial mass and gravitational mass have a common cause.",Black hole,Einstein,published,a paper
